SPX (S&P 500 INDEX),2768.78,-40.43
Oct 18 2018 @ 20:06 ET
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int
2018 Nov 02 3550.00 (SPXW1802K3550),0.0,0.0, ,0.10,0,0,2018 Nov 02 3550.00 (SPXW1802W3550),0.0,0.0,767.50,781.60,0,0
2018 Nov 02 3600.00 (SPXW1802K3600),0.0,0.0, ,0.10,0,0,2018 Nov 02 3600.00 (SPXW1802W3600),0.0,0.0,817.50,831.50,0,0
2018 Nov 02 3700.00 (SPXW1802K3700),0.0,0.0, ,0.10,0,0,2018 Nov 02 3700.00 (SPXW1802W3700),0.0,0.0,916.20,931.40,0,0
2018 Nov 02 3800.00 (SPXW1802K3800),0.0,0.0, ,0.10,0,0,2018 Nov 02 3800.00 (SPXW1802W3800),0.0,0.0,1016.90,1031.30,0,0
2018 Nov 05 1700.00 (SPXW1805K1700),0.0,0.0,1066.50,1080.20,0,0,2018 Nov 05 1700.00 (SPXW1805W1700),0.15,0.0,0.10,0.25,19,44
2018 Nov 05 1800.00 (SPXW1805K1800),0.0,0.0,966.90,980.40,0,0,2018 Nov 05 1800.00 (SPXW1805W1800),0.20,0.0,0.15,0.30,0,15
2018 Nov 05 1850.00 (SPXW1805K1850),0.0,0.0,917.00,930.50,0,0,2018 Nov 05 1850.00 (SPXW1805W1850),0.0,0.0,0.15,0.30,0,0
2018 Nov 05 1900.00 (SPXW1805K1900),855.43,0.0,867.30,881.10,0,22,2018 Nov 05 1900.00 (SPXW1805W1900),0.20,0.0,0.20,0.35,0,146
2018 Nov 05 1950.00 (SPXW1805K1950),0.0,0.0,817.50,830.80,0,0,2018 Nov 05 1950.00 (SPXW1805W1950),0.20,0.0,0.25,0.40,0,1
2018 Nov 05 2000.00 (SPXW1805K2000),0.0,0.0,768.20,774.90,0,0,2018 Nov 05 2000.00 (SPXW1805W2000),0.29,0.0,0.30,0.45,0,23
2018 Nov 05 2050.00 (SPXW1805K2050),0.0,0.0,720.50,723.90,0,0,2018 Nov 05 2050.00 (SPXW1805W2050),0.95,0.0,0.40,0.55,0,6
2018 Nov 05 2100.00 (SPXW1805K2100),0.0,0.0,670.60,674.40,0,0,2018 Nov 05 2100.00 (SPXW1805W2100),0.47,+0.09,0.50,0.65,1,53
2018 Nov 05 2150.00 (SPXW1805K2150),0.0,0.0,620.80,624.30,0,0,2018 Nov 05 2150.00 (SPXW1805W2150),0.43,0.0,0.60,0.75,0,3
2018 Nov 05 2200.00 (SPXW1805K2200),0.0,0.0,570.50,574.40,0,0,2018 Nov 05 2200.00 (SPXW1805W2200),1.15,+0.65,0.75,0.95,12,15071
2018 Nov 05 2225.00 (SPXW1805K2225),0.0,0.0,546.00,549.50,0,0,2018 Nov 05 2225.00 (SPXW1805W2225),1.15,+0.35,0.85,1.05,91,14
2018 Nov 05 2250.00 (SPXW1805K2250),0.0,0.0,521.30,525.10,0,0,2018 Nov 05 2250.00 (SPXW1805W2250),1.20,-0.15,0.95,1.20,2,53
2018 Nov 05 2275.00 (SPXW1805K2275),0.0,0.0,496.50,500.00,0,0,2018 Nov 05 2275.00 (SPXW1805W2275),1.60,0.0,1.10,1.35,0,1
2018 Nov 05 2300.00 (SPXW1805K2300),0.0,0.0,471.20,475.00,0,0,2018 Nov 05 2300.00 (SPXW1805W2300),0.90,-2.49,1.25,1.50,64,178
2018 Nov 05 2325.00 (SPXW1805K2325),0.0,0.0,446.90,450.30,0,0,2018 Nov 05 2325.00 (SPXW1805W2325),1.05,0.0,1.45,1.65,0,3
2018 Nov 05 2340.00 (SPXW1805K2340),0.0,0.0,432.00,435.80,0,0,2018 Nov 05 2340.00 (SPXW1805W2340),0.0,0.0,1.60,1.80,0,0
2018 Nov 05 2350.00 (SPXW1805K2350),0.0,0.0,422.10,425.60,0,0,2018 Nov 05 2350.00 (SPXW1805W2350),1.45,0.0,1.70,1.90,0,252
2018 Nov 05 2360.00 (SPXW1805K2360),0.0,0.0,411.80,415.60,0,0,2018 Nov 05 2360.00 (SPXW1805W2360),0.0,0.0,1.80,2.00,0,0
2018 Nov 05 2370.00 (SPXW1805K2370),0.0,0.0,402.40,405.80,0,0,2018 Nov 05 2370.00 (SPXW1805W2370),0.0,0.0,1.90,2.10,0,0
2018 Nov 05 2375.00 (SPXW1805K2375),0.0,0.0,397.40,401.20,0,0,2018 Nov 05 2375.00 (SPXW1805W2375),1.40,0.0,1.90,2.15,0,0
2018 Nov 05 2380.00 (SPXW1805K2380),0.0,0.0,392.60,396.00,0,0,2018 Nov 05 2380.00 (SPXW1805W2380),0.0,0.0,2.00,2.20,0,0
2018 Nov 05 2390.00 (SPXW1805K2390),0.0,0.0,382.20,385.90,0,0,2018 Nov 05 2390.00 (SPXW1805W2390),0.0,0.0,2.10,2.35,0,0
2018 Nov 05 2400.00 (SPXW1805K2400),0.0,0.0,372.90,376.30,0,0,2018 Nov 05 2400.00 (SPXW1805W2400),1.50,0.0,2.25,2.45,0,524
2018 Nov 05 2410.00 (SPXW1805K2410),0.0,0.0,362.90,366.70,0,0,2018 Nov 05 2410.00 (SPXW1805W2410),0.0,0.0,2.40,2.60,0,0
2018 Nov 05 2420.00 (SPXW1805K2420),0.0,0.0,353.10,356.50,0,0,2018 Nov 05 2420.00 (SPXW1805W2420),0.0,0.0,2.50,2.75,0,0
2018 Nov 05 2425.00 (SPXW1805K2425),0.0,0.0,347.70,351.40,0,0,2018 Nov 05 2425.00 (SPXW1805W2425),4.90,0.0,2.55,2.85,0,130
2018 Nov 05 2430.00 (SPXW1805K2430),0.0,0.0,343.30,346.70,0,0,2018 Nov 05 2430.00 (SPXW1805W2430),0.0,0.0,2.65,2.90,0,0
2018 Nov 05 2440.00 (SPXW1805K2440),0.0,0.0,333.50,337.20,0,0,2018 Nov 05 2440.00 (SPXW1805W2440),0.0,0.0,2.80,3.10,0,0
2018 Nov 05 2450.00 (SPXW1805K2450),0.0,0.0,323.70,327.00,0,0,2018 Nov 05 2450.00 (SPXW1805W2450),2.23,-0.04,3.00,3.30,2,76
2018 Nov 05 2460.00 (SPXW1805K2460),0.0,0.0,313.90,317.30,0,0,2018 Nov 05 2460.00 (SPXW1805W2460),0.0,0.0,3.20,3.50,0,0
2018 Nov 05 2470.00 (SPXW1805K2470),0.0,0.0,303.80,307.20,0,0,2018 Nov 05 2470.00 (SPXW1805W2470),5.70,0.0,3.40,3.70,0,51
2018 Nov 05 2475.00 (SPXW1805K2475),0.0,0.0,299.20,302.90,0,0,2018 Nov 05 2475.00 (SPXW1805W2475),2.40,0.0,3.50,3.80,0,55
2018 Nov 05 2480.00 (SPXW1805K2480),0.0,0.0,294.40,297.60,0,0,2018 Nov 05 2480.00 (SPXW1805W2480),9.95,0.0,3.60,4.00,0,6
2018 Nov 05 2485.00 (SPXW1805K2485),0.0,0.0,289.00,292.60,0,0,2018 Nov 05 2485.00 (SPXW1805W2485),0.0,0.0,3.70,4.10,0,0
2018 Nov 05 2490.00 (SPXW1805K2490),0.0,0.0,284.50,287.80,0,0,2018 Nov 05 2490.00 (SPXW1805W2490),8.30,0.0,3.90,4.20,0,13
2018 Nov 05 2495.00 (SPXW1805K2495),0.0,0.0,279.80,283.30,0,0,2018 Nov 05 2495.00 (SPXW1805W2495),0.0,0.0,4.00,4.30,0,0
2018 Nov 05 2500.00 (SPXW1805K2500),0.0,0.0,274.90,278.10,0,0,2018 Nov 05 2500.00 (SPXW1805W2500),5.32,+2.32,4.10,4.50,106,88
2018 Nov 05 2505.00 (SPXW1805K2505),0.0,0.0,269.70,273.20,0,0,2018 Nov 05 2505.00 (SPXW1805W2505),0.0,0.0,4.30,4.60,0,0
2018 Nov 05 2510.00 (SPXW1805K2510),0.0,0.0,265.10,268.30,0,0,2018 Nov 05 2510.00 (SPXW1805W2510),4.90,-7.40,4.40,4.80,5,31
2018 Nov 05 2515.00 (SPXW1805K2515),0.0,0.0,260.40,263.90,0,0,2018 Nov 05 2515.00 (SPXW1805W2515),0.0,0.0,4.60,5.00,0,0
2018 Nov 05 2520.00 (SPXW1805K2520),0.0,0.0,255.60,258.80,0,0,2018 Nov 05 2520.00 (SPXW1805W2520),5.00,0.0,4.80,5.10,0,6
2018 Nov 05 2525.00 (SPXW1805K2525),0.0,0.0,250.40,253.80,0,0,2018 Nov 05 2525.00 (SPXW1805W2525),3.40,-5.80,4.90,5.30,2,184
2018 Nov 05 2530.00 (SPXW1805K2530),0.0,0.0,246.00,249.10,0,0,2018 Nov 05 2530.00 (SPXW1805W2530),9.10,0.0,5.10,5.50,0,11
2018 Nov 05 2535.00 (SPXW1805K2535),0.0,0.0,241.20,244.70,0,0,2018 Nov 05 2535.00 (SPXW1805W2535),0.0,0.0,5.30,5.70,0,0
2018 Nov 05 2540.00 (SPXW1805K2540),0.0,0.0,236.50,239.50,0,0,2018 Nov 05 2540.00 (SPXW1805W2540),7.10,-0.70,5.50,5.90,16,41
2018 Nov 05 2545.00 (SPXW1805K2545),0.0,0.0,231.20,234.60,0,0,2018 Nov 05 2545.00 (SPXW1805W2545),0.0,0.0,5.70,6.10,0,0
2018 Nov 05 2550.00 (SPXW1805K2550),0.0,0.0,226.80,229.80,0,0,2018 Nov 05 2550.00 (SPXW1805W2550),6.50,+2.55,5.90,6.30,55,373
2018 Nov 05 2555.00 (SPXW1805K2555),0.0,0.0,222.20,225.50,0,0,2018 Nov 05 2555.00 (SPXW1805W2555),7.30,+2.00,6.20,6.50,24,5
2018 Nov 05 2560.00 (SPXW1805K2560),0.0,0.0,217.40,220.40,0,0,2018 Nov 05 2560.00 (SPXW1805W2560),7.00,+1.30,6.40,6.80,4,8
2018 Nov 05 2565.00 (SPXW1805K2565),0.0,0.0,212.30,215.50,0,0,2018 Nov 05 2565.00 (SPXW1805W2565),4.80,0.0,6.60,7.00,10,0
2018 Nov 05 2570.00 (SPXW1805K2570),0.0,0.0,207.80,210.70,0,0,2018 Nov 05 2570.00 (SPXW1805W2570),7.20,+2.30,6.90,7.30,3,29
2018 Nov 05 2575.00 (SPXW1805K2575),0.0,0.0,203.30,206.50,0,0,2018 Nov 05 2575.00 (SPXW1805W2575),11.31,0.0,7.20,7.60,0,114
2018 Nov 05 2580.00 (SPXW1805K2580),0.0,0.0,198.60,201.50,0,0,2018 Nov 05 2580.00 (SPXW1805W2580),4.69,+0.44,7.50,7.80,6,70
2018 Nov 05 2585.00 (SPXW1805K2585),0.0,0.0,193.50,196.70,0,0,2018 Nov 05 2585.00 (SPXW1805W2585),4.33,0.0,7.70,8.20,0,12
2018 Nov 05 2590.00 (SPXW1805K2590),0.0,0.0,189.10,191.90,0,0,2018 Nov 05 2590.00 (SPXW1805W2590),4.55,0.0,8.10,8.50,0,79
2018 Nov 05 2595.00 (SPXW1805K2595),0.0,0.0,184.60,187.70,0,0,2018 Nov 05 2595.00 (SPXW1805W2595),4.70,-4.60,8.40,8.80,5,42
2018 Nov 05 2600.00 (SPXW1805K2600),0.0,0.0,180.00,182.80,0,0,2018 Nov 05 2600.00 (SPXW1805W2600),8.20,+0.20,8.70,9.20,10,241
2018 Nov 05 2605.00 (SPXW1805K2605),0.0,0.0,175.00,178.00,0,0,2018 Nov 05 2605.00 (SPXW1805W2605),7.90,0.0,9.10,9.50,0,11
2018 Nov 05 2610.00 (SPXW1805K2610),0.0,0.0,170.70,173.40,0,0,2018 Nov 05 2610.00 (SPXW1805W2610),9.90,+4.10,9.50,9.90,28,64
2018 Nov 05 2615.00 (SPXW1805K2615),0.0,0.0,166.20,169.20,0,0,2018 Nov 05 2615.00 (SPXW1805W2615),10.30,+1.50,9.90,10.30,3,7
2018 Nov 05 2620.00 (SPXW1805K2620),0.0,0.0,161.60,164.20,0,0,2018 Nov 05 2620.00 (SPXW1805W2620),9.30,+3.55,10.30,10.70,19,477
2018 Nov 05 2625.00 (SPXW1805K2625),0.0,0.0,156.80,159.60,0,0,2018 Nov 05 2625.00 (SPXW1805W2625),6.00,0.0,10.70,11.20,0,1687
2018 Nov 05 2630.00 (SPXW1805K2630),0.0,0.0,152.70,155.20,0,0,2018 Nov 05 2630.00 (SPXW1805W2630),10.10,+3.25,11.20,11.70,5,7971
2018 Nov 05 2635.00 (SPXW1805K2635),0.0,0.0,148.10,151.00,0,0,2018 Nov 05 2635.00 (SPXW1805W2635),7.50,0.0,11.70,12.10,0,63
2018 Nov 05 2640.00 (SPXW1805K2640),0.0,0.0,143.60,146.10,0,0,2018 Nov 05 2640.00 (SPXW1805W2640),16.30,0.0,12.20,12.70,0,15
2018 Nov 05 2645.00 (SPXW1805K2645),0.0,0.0,138.90,141.60,0,0,2018 Nov 05 2645.00 (SPXW1805W2645),13.45,+5.10,12.70,13.20,2,519
2018 Nov 05 2650.00 (SPXW1805K2650),0.0,0.0,134.80,137.20,0,0,2018 Nov 05 2650.00 (SPXW1805W2650),16.00,+6.22,13.20,13.80,19,261
2018 Nov 05 2655.00 (SPXW1805K2655),0.0,0.0,130.50,133.10,0,0,2018 Nov 05 2655.00 (SPXW1805W2655),8.55,0.0,13.90,14.40,0,35
2018 Nov 05 2660.00 (SPXW1805K2660),0.0,0.0,126.10,128.40,0,0,2018 Nov 05 2660.00 (SPXW1805W2660),9.45,-0.38,14.40,15.00,17,122
2018 Nov 05 2665.00 (SPXW1805K2665),0.0,0.0,121.50,124.00,0,0,2018 Nov 05 2665.00 (SPXW1805W2665),22.60,0.0,15.10,15.70,0,2
2018 Nov 05 2670.00 (SPXW1805K2670),0.0,0.0,117.30,119.60,0,0,2018 Nov 05 2670.00 (SPXW1805W2670),19.93,+11.21,15.70,16.40,3,29
2018 Nov 05 2675.00 (SPXW1805K2675),0.0,0.0,113.30,115.70,0,0,2018 Nov 05 2675.00 (SPXW1805W2675),22.10,+10.70,16.50,17.10,3,328
2018 Nov 05 2680.00 (SPXW1805K2680),0.0,0.0,109.10,111.20,0,0,2018 Nov 05 2680.00 (SPXW1805W2680),20.35,+10.87,17.20,17.90,10,58
2018 Nov 05 2685.00 (SPXW1805K2685),112.50,0.0,104.60,106.90,0,0,2018 Nov 05 2685.00 (SPXW1805W2685),10.55,0.0,18.10,18.70,0,3
2018 Nov 05 2690.00 (SPXW1805K2690),118.80,0.0,100.80,102.80,0,1,2018 Nov 05 2690.00 (SPXW1805W2690),22.50,+9.35,18.80,19.50,39,447
2018 Nov 05 2695.00 (SPXW1805K2695),104.60,0.0,96.90,98.10,0,0,2018 Nov 05 2695.00 (SPXW1805W2695),21.30,-9.30,19.80,20.40,15,7
2018 Nov 05 2700.00 (SPXW1805K2700),80.25,0.0,92.80,94.10,0,3,2018 Nov 05 2700.00 (SPXW1805W2700),21.95,+10.75,20.60,21.30,23,1753
2018 Nov 05 2705.00 (SPXW1805K2705),96.90,0.0,88.80,90.00,0,8,2018 Nov 05 2705.00 (SPXW1805W2705),25.85,-3.20,21.70,22.30,18,543
2018 Nov 05 2710.00 (SPXW1805K2710),0.0,0.0,84.80,86.10,0,0,2018 Nov 05 2710.00 (SPXW1805W2710),24.70,+9.62,22.50,23.30,47,247
2018 Nov 05 2715.00 (SPXW1805K2715),0.0,0.0,80.90,82.10,0,0,2018 Nov 05 2715.00 (SPXW1805W2715),26.75,+12.35,23.70,24.40,199,20
2018 Nov 05 2720.00 (SPXW1805K2720),0.0,0.0,77.00,78.20,0,0,2018 Nov 05 2720.00 (SPXW1805W2720),28.00,+14.00,24.70,25.50,109,379
2018 Nov 05 2725.00 (SPXW1805K2725),65.05,0.0,73.20,74.40,0,13,2018 Nov 05 2725.00 (SPXW1805W2725),30.75,+11.39,26.00,26.70,28,225
2018 Nov 05 2730.00 (SPXW1805K2730),99.25,0.0,69.50,70.70,0,4,2018 Nov 05 2730.00 (SPXW1805W2730),27.06,+6.61,27.10,28.00,255,1230
2018 Nov 05 2735.00 (SPXW1805K2735),95.00,0.0,65.80,66.80,0,8,2018 Nov 05 2735.00 (SPXW1805W2735),33.97,+16.04,28.40,29.30,194,257
2018 Nov 05 2740.00 (SPXW1805K2740),60.75,0.0,62.10,63.30,0,28,2018 Nov 05 2740.00 (SPXW1805W2740),33.35,+11.13,29.60,30.60,185,1604
2018 Nov 05 2745.00 (SPXW1805K2745),61.90,+8.10,58.60,59.60,2,42,2018 Nov 05 2745.00 (SPXW1805W2745),37.90,+17.90,31.20,32.10,50,226
2018 Nov 05 2750.00 (SPXW1805K2750),53.60,0.0,55.10,56.10,0,35,2018 Nov 05 2750.00 (SPXW1805W2750),38.42,+17.37,32.70,33.60,213,197
2018 Nov 05 2755.00 (SPXW1805K2755),76.30,0.0,51.70,52.70,0,5,2018 Nov 05 2755.00 (SPXW1805W2755),36.00,+17.00,34.20,35.20,5,1261
2018 Nov 05 2760.00 (SPXW1805K2760),49.70,0.0,48.50,49.50,0,32,2018 Nov 05 2760.00 (SPXW1805W2760),32.50,+5.20,35.90,36.80,32,1424
2018 Nov 05 2765.00 (SPXW1805K2765),50.10,0.0,45.20,46.10,0,78,2018 Nov 05 2765.00 (SPXW1805W2765),39.48,+10.65,37.60,38.60,1,56
2018 Nov 05 2770.00 (SPXW1805K2770),41.30,-0.85,42.00,42.90,25,153,2018 Nov 05 2770.00 (SPXW1805W2770),43.60,+21.30,39.30,40.40,21,562
2018 Nov 05 2775.00 (SPXW1805K2775),55.90,+20.60,39.10,39.80,1,61,2018 Nov 05 2775.00 (SPXW1805W2775),43.40,+20.00,41.40,42.30,410,2263
2018 Nov 05 2780.00 (SPXW1805K2780),38.38,-16.82,36.10,36.80,13,96,2018 Nov 05 2780.00 (SPXW1805W2780),36.40,+10.45,43.20,44.40,25,83
2018 Nov 05 2785.00 (SPXW1805K2785),48.70,0.0,33.20,34.10,0,42,2018 Nov 05 2785.00 (SPXW1805W2785),47.65,+14.48,45.40,46.50,2,1370
2018 Nov 05 2790.00 (SPXW1805K2790),29.00,-13.10,30.50,31.20,13,119,2018 Nov 05 2790.00 (SPXW1805W2790),49.00,+16.60,47.50,48.70,9,368
2018 Nov 05 2795.00 (SPXW1805K2795),41.30,-0.50,27.90,28.50,15,23,2018 Nov 05 2795.00 (SPXW1805W2795),31.50,-6.58,50.00,51.10,16,60
2018 Nov 05 2800.00 (SPXW1805K2800),24.30,-17.85,25.30,26.00,27,102,2018 Nov 05 2800.00 (SPXW1805W2800),52.65,+23.25,52.30,53.50,2,568
2018 Nov 05 2805.00 (SPXW1805K2805),22.00,-18.20,22.90,23.50,26,1004,2018 Nov 05 2805.00 (SPXW1805W2805),50.90,-26.55,55.00,56.10,1,861
2018 Nov 05 2810.00 (SPXW1805K2810),19.90,-18.90,20.80,21.30,9,628,2018 Nov 05 2810.00 (SPXW1805W2810),53.40,+13.55,57.60,58.80,1,625
2018 Nov 05 2815.00 (SPXW1805K2815),26.90,+6.30,18.60,19.10,38,14,2018 Nov 05 2815.00 (SPXW1805W2815),45.73,+3.73,60.50,61.70,3,87
2018 Nov 05 2820.00 (SPXW1805K2820),16.90,-6.25,16.60,17.10,43,536,2018 Nov 05 2820.00 (SPXW1805W2820),39.30,0.0,63.40,64.70,0,100
2018 Nov 05 2825.00 (SPXW1805K2825),27.00,0.0,14.70,15.20,0,248,2018 Nov 05 2825.00 (SPXW1805W2825),50.72,+10.62,66.60,67.90,3,833
2018 Nov 05 2830.00 (SPXW1805K2830),11.51,-12.17,13.10,13.50,23,384,2018 Nov 05 2830.00 (SPXW1805W2830),53.35,0.0,69.90,71.10,0,23
2018 Nov 05 2835.00 (SPXW1805K2835),17.50,-4.80,11.50,11.90,10,576,2018 Nov 05 2835.00 (SPXW1805W2835),50.90,0.0,72.80,75.50,0,20
2018 Nov 05 2840.00 (SPXW1805K2840),15.15,-4.70,10.00,10.50,13,107,2018 Nov 05 2840.00 (SPXW1805W2840),53.65,0.0,76.00,79.20,0,21
2018 Nov 05 2845.00 (SPXW1805K2845),8.50,-11.00,8.60,9.10,22,53,2018 Nov 05 2845.00 (SPXW1805W2845),62.30,0.0,79.80,82.80,0,670
2018 Nov 05 2850.00 (SPXW1805K2850),7.50,-7.00,7.40,7.90,43,1502,2018 Nov 05 2850.00 (SPXW1805W2850),120.75,0.0,83.30,86.70,0,209
2018 Nov 05 2855.00 (SPXW1805K2855),7.80,-7.65,6.40,6.90,22,16,2018 Nov 05 2855.00 (SPXW1805W2855),97.13,0.0,87.60,90.80,0,123
2018 Nov 05 2860.00 (SPXW1805K2860),6.50,-7.15,5.40,5.90,16,36,2018 Nov 05 2860.00 (SPXW1805W2860),92.95,+21.21,91.20,94.80,4,27
2018 Nov 05 2865.00 (SPXW1805K2865),5.60,-2.62,4.50,5.00,14,33,2018 Nov 05 2865.00 (SPXW1805W2865),97.05,+34.00,95.80,99.20,8,26
2018 Nov 05 2870.00 (SPXW1805K2870),6.60,-3.85,3.80,4.30,3,261,2018 Nov 05 2870.00 (SPXW1805W2870),95.57,+19.62,99.50,103.30,8,318
2018 Nov 05 2875.00 (SPXW1805K2875),3.35,-5.90,3.30,3.60,124,103,2018 Nov 05 2875.00 (SPXW1805W2875),86.95,+16.88,104.40,107.90,4,97
2018 Nov 05 2880.00 (SPXW1805K2880),3.62,-1.60,2.70,3.00,14,51,2018 Nov 05 2880.00 (SPXW1805W2880),104.25,0.0,108.30,112.10,0,35
2018 Nov 05 2885.00 (SPXW1805K2885),4.70,+0.90,2.30,2.55,8,48,2018 Nov 05 2885.00 (SPXW1805W2885),91.60,-35.28,113.20,116.80,1,44
2018 Nov 05 2890.00 (SPXW1805K2890),3.90,-1.83,1.90,2.15,8,34,2018 Nov 05 2890.00 (SPXW1805W2890),87.18,0.0,117.30,121.30,0,28
2018 Nov 05 2895.00 (SPXW1805K2895),2.15,-0.90,1.60,1.80,12,28,2018 Nov 05 2895.00 (SPXW1805W2895),104.00,0.0,122.60,126.20,0,27
2018 Nov 05 2900.00 (SPXW1805K2900),3.00,-0.39,1.30,1.55,12,840,2018 Nov 05 2900.00 (SPXW1805W2900),110.50,0.0,126.70,130.70,0,529
2018 Nov 05 2905.00 (SPXW1805K2905),1.45,-1.60,1.10,1.35,10,114,2018 Nov 05 2905.00 (SPXW1805W2905),101.28,-13.63,131.90,135.50,46,62
2018 Nov 05 2910.00 (SPXW1805K2910),1.25,-0.65,0.90,1.15,7,118,2018 Nov 05 2910.00 (SPXW1805W2910),37.72,0.0,136.30,140.20,0,12
2018 Nov 05 2915.00 (SPXW1805K2915),2.20,0.0,0.75,1.00,0,905,2018 Nov 05 2915.00 (SPXW1805W2915),56.15,0.0,141.60,145.20,0,12
2018 Nov 05 2920.00 (SPXW1805K2920),1.70,0.0,0.65,0.90,0,92,2018 Nov 05 2920.00 (SPXW1805W2920),66.10,0.0,146.00,149.90,0,27
2018 Nov 05 2925.00 (SPXW1805K2925),0.78,-1.02,0.55,0.80,5,1057,2018 Nov 05 2925.00 (SPXW1805W2925),199.37,0.0,151.40,155.10,0,833
2018 Nov 05 2930.00 (SPXW1805K2930),1.00,+0.25,0.45,0.70,10,350,2018 Nov 05 2930.00 (SPXW1805W2930),176.33,0.0,155.80,159.70,0,154
2018 Nov 05 2935.00 (SPXW1805K2935),1.50,0.0,0.40,0.65,0,120,2018 Nov 05 2935.00 (SPXW1805W2935),108.86,0.0,159.80,166.50,0,814
2018 Nov 05 2940.00 (SPXW1805K2940),0.75,-0.12,0.35,0.60,10,551,2018 Nov 05 2940.00 (SPXW1805W2940),52.15,0.0,164.70,171.00,0,524
2018 Nov 05 2945.00 (SPXW1805K2945),0.90,0.0,0.30,0.55,0,1218,2018 Nov 05 2945.00 (SPXW1805W2945),32.60,0.0,169.60,176.40,0,1
2018 Nov 05 2950.00 (SPXW1805K2950),0.85,0.0,0.25,0.50,0,875,2018 Nov 05 2950.00 (SPXW1805W2950),71.75,0.0,174.60,180.90,0,24
2018 Nov 05 2955.00 (SPXW1805K2955),1.50,0.0,0.25,0.45,0,477,2018 Nov 05 2955.00 (SPXW1805W2955),0.0,0.0,179.50,186.20,0,0
2018 Nov 05 2960.00 (SPXW1805K2960),2.23,0.0,0.20,0.40,0,30,2018 Nov 05 2960.00 (SPXW1805W2960),152.93,0.0,184.50,190.80,0,112
2018 Nov 05 2965.00 (SPXW1805K2965),0.45,0.0,0.15,0.40,0,33,2018 Nov 05 2965.00 (SPXW1805W2965),0.0,0.0,189.50,196.10,0,0
2018 Nov 05 2970.00 (SPXW1805K2970),0.75,0.0,0.15,0.35,0,1,2018 Nov 05 2970.00 (SPXW1805W2970),0.0,0.0,194.50,200.70,0,0
2018 Nov 05 2975.00 (SPXW1805K2975),0.25,-0.05,0.10,0.30,7,3204,2018 Nov 05 2975.00 (SPXW1805W2975),0.0,0.0,199.40,206.10,0,0
2018 Nov 05 2980.00 (SPXW1805K2980),0.19,-0.26,0.10,0.35,3,44,2018 Nov 05 2980.00 (SPXW1805W2980),107.70,0.0,204.40,210.60,0,10
2018 Nov 05 2985.00 (SPXW1805K2985),0.20,-0.20,0.10,0.30,5,8,2018 Nov 05 2985.00 (SPXW1805W2985),0.0,0.0,209.40,216.00,0,0
2018 Nov 05 2990.00 (SPXW1805K2990),0.19,-0.16,0.05,0.30,2,43,2018 Nov 05 2990.00 (SPXW1805W2990),0.0,0.0,214.40,220.60,0,0
2018 Nov 05 2995.00 (SPXW1805K2995),0.25,-0.45,0.05,0.30,1,15,2018 Nov 05 2995.00 (SPXW1805W2995),0.0,0.0,219.40,225.90,0,0
2018 Nov 05 3000.00 (SPXW1805K3000),0.22,0.0,0.05,0.25,0,119,2018 Nov 05 3000.00 (SPXW1805W3000),0.0,0.0,224.30,230.50,0,0
2018 Nov 05 3005.00 (SPXW1805K3005),2.10,0.0,0.05,0.25,0,1,2018 Nov 05 3005.00 (SPXW1805W3005),0.0,0.0,229.30,235.90,0,0
2018 Nov 05 3010.00 (SPXW1805K3010),0.35,0.0,0.05,0.25,0,10,2018 Nov 05 3010.00 (SPXW1805W3010),0.0,0.0,234.30,240.50,0,0
2018 Nov 05 3015.00 (SPXW1805K3015),1.45,0.0,0.05,0.25,0,5,2018 Nov 05 3015.00 (SPXW1805W3015),0.0,0.0,239.30,245.90,0,0
2018 Nov 05 3020.00 (SPXW1805K3020),0.20,0.0, ,0.25,0,10,2018 Nov 05 3020.00 (SPXW1805W3020),0.0,0.0,244.30,250.40,0,0
2018 Nov 05 3025.00 (SPXW1805K3025),0.0,0.0, ,0.25,0,0,2018 Nov 05 3025.00 (SPXW1805W3025),0.0,0.0,249.30,255.80,0,0
2018 Nov 05 3030.00 (SPXW1805K3030),1.40,0.0, ,0.20,0,10,2018 Nov 05 3030.00 (SPXW1805W3030),0.0,0.0,254.30,260.40,0,0
2018 Nov 05 3040.00 (SPXW1805K3040),1.50,0.0, ,0.20,0,14,2018 Nov 05 3040.00 (SPXW1805W3040),0.0,0.0,264.30,270.80,0,0
2018 Nov 05 3050.00 (SPXW1805K3050),0.15,0.0, ,0.20,0,456,2018 Nov 05 3050.00 (SPXW1805W3050),0.0,0.0,273.40,280.40,0,0
2018 Nov 05 3060.00 (SPXW1805K3060),0.0,0.0, ,0.20,0,0,2018 Nov 05 3060.00 (SPXW1805W3060),0.0,0.0,284.10,290.80,0,0
2018 Nov 05 3070.00 (SPXW1805K3070),0.0,0.0, ,0.20,0,0,2018 Nov 05 3070.00 (SPXW1805W3070),0.0,0.0,293.40,300.40,0,0
2018 Nov 05 3075.00 (SPXW1805K3075),0.29,0.0, ,0.20,0,186,2018 Nov 05 3075.00 (SPXW1805W3075),0.0,0.0,299.10,305.80,0,0
2018 Nov 05 3100.00 (SPXW1805K3100),0.0,0.0, ,0.15,0,0,2018 Nov 05 3100.00 (SPXW1805W3100),0.0,0.0,323.30,330.30,0,0
