SPX (S&P 500 INDEX),2750.79,-16.34
Oct 15 2018 @ 20:00 ET
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int
2018 Oct 26 2675.00 (SPXW1826J2675),101.60,-11.60,91.10,92.30,3,1,2018 Oct 26 2675.00 (SPXW1826V2675),14.10,-4.12,18.70,19.30,973,4443
2018 Oct 26 2680.00 (SPXW1826J2680),103.86,0.0,87.10,88.30,0,6,2018 Oct 26 2680.00 (SPXW1826V2680),19.35,+1.35,19.60,20.20,248,622
2018 Oct 26 2685.00 (SPXW1826J2685),93.50,-15.80,83.10,84.30,5,2,2018 Oct 26 2685.00 (SPXW1826V2685),18.80,-3.45,20.60,21.20,8,247
2018 Oct 26 2690.00 (SPXW1826J2690),89.50,-0.10,79.20,80.30,3,10,2018 Oct 26 2690.00 (SPXW1826V2690),21.95,+1.07,21.70,22.30,524,1048
2018 Oct 26 2695.00 (SPXW1826J2695),85.10,+3.10,75.30,76.40,2,81,2018 Oct 26 2695.00 (SPXW1826V2695),19.50,-1.90,22.80,23.40,24,207
2018 Oct 26 2700.00 (SPXW1826J2700),86.90,-2.98,71.40,72.60,3,25,2018 Oct 26 2700.00 (SPXW1826V2700),19.40,-1.40,23.90,24.50,4497,10658
2018 Oct 26 2705.00 (SPXW1826J2705),86.00,+9.52,67.60,68.80,9,11,2018 Oct 26 2705.00 (SPXW1826V2705),19.50,-19.55,25.10,25.80,57,172
2018 Oct 26 2710.00 (SPXW1826J2710),75.10,-6.85,63.90,65.00,3,33,2018 Oct 26 2710.00 (SPXW1826V2710),24.35,+1.90,26.40,27.00,55,1139
2018 Oct 26 2715.00 (SPXW1826J2715),78.70,+6.60,60.30,61.40,2,7,2018 Oct 26 2715.00 (SPXW1826V2715),23.94,-5.01,27.70,28.40,14,750
2018 Oct 26 2720.00 (SPXW1826J2720),64.50,-4.58,56.70,57.80,3,113,2018 Oct 26 2720.00 (SPXW1826V2720),28.25,+0.54,29.10,29.80,127,426
2018 Oct 26 2725.00 (SPXW1826J2725),70.25,-9.75,53.20,54.20,1,26,2018 Oct 26 2725.00 (SPXW1826V2725),30.00,-1.10,30.50,31.20,3050,2515
2018 Oct 26 2730.00 (SPXW1826J2730),56.10,0.0,49.70,50.80,0,41,2018 Oct 26 2730.00 (SPXW1826V2730),31.00,-0.93,32.10,32.80,559,733
2018 Oct 26 2735.00 (SPXW1826J2735),55.40,+1.09,46.40,47.40,16,20,2018 Oct 26 2735.00 (SPXW1826V2735),27.60,-21.43,33.70,34.40,54,578
2018 Oct 26 2740.00 (SPXW1826J2740),62.88,0.0,43.30,43.90,0,526,2018 Oct 26 2740.00 (SPXW1826V2740),34.73,-0.05,35.30,36.30,164,777
2018 Oct 26 2745.00 (SPXW1826J2745),47.90,-0.22,40.10,40.70,18,9,2018 Oct 26 2745.00 (SPXW1826V2745),29.40,-5.20,37.10,38.10,46,391
2018 Oct 26 2750.00 (SPXW1826J2750),38.60,-15.95,36.90,37.60,211,857,2018 Oct 26 2750.00 (SPXW1826V2750),35.10,-1.00,38.90,40.00,500,17087
2018 Oct 26 2755.00 (SPXW1826J2755),38.50,-11.30,33.90,34.50,81,18,2018 Oct 26 2755.00 (SPXW1826V2755),35.85,-14.80,40.90,41.90,113,4935
2018 Oct 26 2760.00 (SPXW1826J2760),35.00,-11.45,31.00,31.60,106,44,2018 Oct 26 2760.00 (SPXW1826V2760),40.15,-12.08,42.90,44.00,283,2477
2018 Oct 26 2765.00 (SPXW1826J2765),31.00,-13.85,28.20,28.80,390,25,2018 Oct 26 2765.00 (SPXW1826V2765),44.40,+3.00,45.10,46.20,177,1822
2018 Oct 26 2770.00 (SPXW1826J2770),28.50,-6.20,25.50,26.10,70,437,2018 Oct 26 2770.00 (SPXW1826V2770),37.30,-3.70,47.40,48.50,16,2760
2018 Oct 26 2775.00 (SPXW1826J2775),29.20,-11.41,22.90,23.50,313,2686,2018 Oct 26 2775.00 (SPXW1826V2775),43.30,+2.41,49.80,50.90,297,4185
2018 Oct 26 2780.00 (SPXW1826J2780),23.20,-13.60,20.50,21.10,57,1224,2018 Oct 26 2780.00 (SPXW1826V2780),46.48,+2.75,52.30,53.50,29,4278
2018 Oct 26 2785.00 (SPXW1826J2785),19.35,-12.95,18.20,18.70,67,1505,2018 Oct 26 2785.00 (SPXW1826V2785),47.25,-4.55,55.00,56.20,7,2028
2018 Oct 26 2790.00 (SPXW1826J2790),20.36,-8.14,16.10,16.50,384,490,2018 Oct 26 2790.00 (SPXW1826V2790),51.58,-16.21,57.80,59.00,19,855
2018 Oct 26 2795.00 (SPXW1826J2795),14.76,-8.29,14.10,14.50,85,44,2018 Oct 26 2795.00 (SPXW1826V2795),52.90,-22.65,60.80,62.00,72,2959
2018 Oct 26 2800.00 (SPXW1826J2800),15.70,-10.50,12.20,12.60,2483,4421,2018 Oct 26 2800.00 (SPXW1826V2800),62.10,+3.21,63.90,65.10,162,8903
2018 Oct 26 2805.00 (SPXW1826J2805),15.10,-6.35,10.50,10.90,72,67,2018 Oct 26 2805.00 (SPXW1826V2805),65.35,-13.70,67.00,69.50,55,718
2018 Oct 26 2810.00 (SPXW1826J2810),9.15,-12.70,9.00,9.40,963,590,2018 Oct 26 2810.00 (SPXW1826V2810),66.65,+2.40,70.40,73.10,33,1593
2018 Oct 26 2815.00 (SPXW1826J2815),7.83,-7.37,7.60,8.00,54,75,2018 Oct 26 2815.00 (SPXW1826V2815),61.23,-34.42,73.70,76.40,16,1761
2018 Oct 26 2820.00 (SPXW1826J2820),8.80,-6.20,6.40,6.80,449,1078,2018 Oct 26 2820.00 (SPXW1826V2820),63.20,-22.75,77.40,80.30,12,1791
2018 Oct 26 2825.00 (SPXW1826J2825),7.70,-6.90,5.40,5.70,3409,5782,2018 Oct 26 2825.00 (SPXW1826V2825),74.35,-14.00,81.30,84.20,2,9331
2018 Oct 26 2830.00 (SPXW1826J2830),5.55,-7.25,4.50,4.80,288,493,2018 Oct 26 2830.00 (SPXW1826V2830),65.30,-15.33,85.30,88.30,24,6621
2018 Oct 26 2835.00 (SPXW1826J2835),4.00,-6.20,3.70,4.00,44,94,2018 Oct 26 2835.00 (SPXW1826V2835),84.28,-18.12,89.70,93.20,86,2621
2018 Oct 26 2840.00 (SPXW1826J2840),3.15,-6.40,3.00,3.30,391,949,2018 Oct 26 2840.00 (SPXW1826V2840),88.53,+6.69,94.00,97.50,109,3866
2018 Oct 26 2845.00 (SPXW1826J2845),2.60,-6.10,2.50,2.75,63,134,2018 Oct 26 2845.00 (SPXW1826V2845),76.50,-3.25,98.40,102.00,9,692
2018 Oct 26 2850.00 (SPXW1826J2850),2.40,-4.00,2.05,2.25,562,2913,2018 Oct 26 2850.00 (SPXW1826V2850),79.66,-16.89,102.90,106.20,25,9359
2018 Oct 26 2855.00 (SPXW1826J2855),2.15,-4.15,1.70,1.90,199,318,2018 Oct 26 2855.00 (SPXW1826V2855),88.70,-0.15,107.50,111.10,1,405
2018 Oct 26 2860.00 (SPXW1826J2860),1.61,-3.29,1.40,1.55,132,520,2018 Oct 26 2860.00 (SPXW1826V2860),88.15,-30.78,112.20,115.80,27,1562
2018 Oct 26 2865.00 (SPXW1826J2865),1.70,-2.29,1.15,1.30,97,231,2018 Oct 26 2865.00 (SPXW1826V2865),94.30,-1.20,116.90,120.60,165,508
2018 Oct 26 2870.00 (SPXW1826J2870),1.55,-2.15,0.90,1.10,33,745,2018 Oct 26 2870.00 (SPXW1826V2870),97.38,-26.41,121.70,125.40,28,448
2018 Oct 26 2875.00 (SPXW1826J2875),0.90,-2.05,0.75,0.90,2091,3344,2018 Oct 26 2875.00 (SPXW1826V2875),109.65,+5.75,126.20,129.50,173,3690
2018 Oct 26 2880.00 (SPXW1826J2880),0.75,-1.45,0.60,0.75,135,1194,2018 Oct 26 2880.00 (SPXW1826V2880),122.80,+2.45,131.40,135.00,10,1000
2018 Oct 26 2885.00 (SPXW1826J2885),0.70,-1.30,0.50,0.65,146,1210,2018 Oct 26 2885.00 (SPXW1826V2885),131.12,-4.68,136.30,139.90,32,1454
2018 Oct 26 2890.00 (SPXW1826J2890),0.88,-0.92,0.40,0.60,31,847,2018 Oct 26 2890.00 (SPXW1826V2890),127.10,-18.93,140.60,145.00,159,931
2018 Oct 26 2895.00 (SPXW1826J2895),0.63,-1.07,0.35,0.50,24,251,2018 Oct 26 2895.00 (SPXW1826V2895),121.30,-6.25,145.60,150.30,7,319
2018 Oct 26 2900.00 (SPXW1826J2900),0.40,-0.75,0.30,0.45,591,1907,2018 Oct 26 2900.00 (SPXW1826V2900),131.59,-0.81,150.60,155.20,5,3576
2018 Oct 26 2905.00 (SPXW1826J2905),0.45,-0.70,0.25,0.40,826,251,2018 Oct 26 2905.00 (SPXW1826V2905),147.30,+4.98,155.40,159.70,17,257
2018 Oct 26 2910.00 (SPXW1826J2910),0.40,-0.55,0.20,0.40,23,614,2018 Oct 26 2910.00 (SPXW1826V2910),138.70,-3.25,160.50,165.10,336,1751
2018 Oct 26 2915.00 (SPXW1826J2915),0.55,-0.30,0.20,0.35,4,426,2018 Oct 26 2915.00 (SPXW1826V2915),150.56,0.0,165.30,169.60,0,171
2018 Oct 26 2920.00 (SPXW1826J2920),0.31,-0.34,0.15,0.30,40,2112,2018 Oct 26 2920.00 (SPXW1826V2920),147.10,-7.63,170.40,175.00,23,594
2018 Oct 26 2925.00 (SPXW1826J2925),0.30,-0.30,0.20,0.30,1,7241,2018 Oct 26 2925.00 (SPXW1826V2925),166.78,-10.67,175.40,179.90,3,4419
2018 Oct 26 2930.00 (SPXW1826J2930),0.45,-0.05,0.10,0.25,1,8819,2018 Oct 26 2930.00 (SPXW1826V2930),161.65,-19.33,180.40,184.60,22,403
2018 Oct 26 2935.00 (SPXW1826J2935),0.30,-0.20,0.10,0.25,3,2048,2018 Oct 26 2935.00 (SPXW1826V2935),169.88,-10.42,185.40,189.90,8,441
2018 Oct 26 2940.00 (SPXW1826J2940),0.16,-0.29,0.10,0.25,34,5243,2018 Oct 26 2940.00 (SPXW1826V2940),174.83,+17.53,190.30,194.50,19,49
2018 Oct 26 2945.00 (SPXW1826J2945),0.18,-0.17,0.10,0.25,17,999,2018 Oct 26 2945.00 (SPXW1826V2945),187.65,-18.35,195.20,199.40,3,119
2018 Oct 26 2950.00 (SPXW1826J2950),0.18,-0.17,0.10,0.20,24,6408,2018 Oct 26 2950.00 (SPXW1826V2950),195.43,-21.78,200.30,204.50,7,173
2018 Oct 26 2955.00 (SPXW1826J2955),0.20,-0.10,0.15,0.20,3,1736,2018 Oct 26 2955.00 (SPXW1826V2955),77.94,0.0,205.30,209.80,0,786
2018 Oct 26 2960.00 (SPXW1826J2960),0.15,-0.10,0.10,0.20,4,6094,2018 Oct 26 2960.00 (SPXW1826V2960),214.54,0.0,210.30,214.80,0,125
2018 Oct 26 2965.00 (SPXW1826J2965),0.15,-0.25,0.05,0.20,793,5594,2018 Oct 26 2965.00 (SPXW1826V2965),210.61,-7.41,215.30,219.70,6,12
2018 Oct 26 2970.00 (SPXW1826J2970),0.15,-0.10,0.05,0.20,18,4484,2018 Oct 26 2970.00 (SPXW1826V2970),206.80,-0.56,220.30,224.70,2,53
2018 Oct 26 2975.00 (SPXW1826J2975),0.15,-0.05,0.10,0.20,2377,9528,2018 Oct 26 2975.00 (SPXW1826V2975),69.61,0.0,225.20,229.70,0,182
2018 Oct 26 2980.00 (SPXW1826J2980),0.05,-0.25,0.05,0.20,30,702,2018 Oct 26 2980.00 (SPXW1826V2980),122.75,0.0,230.20,234.70,0,1
2018 Oct 26 2985.00 (SPXW1826J2985),0.05,-0.10,0.05,0.15,17,607,2018 Oct 26 2985.00 (SPXW1826V2985),54.12,0.0,235.20,239.70,0,6
2018 Oct 26 2990.00 (SPXW1826J2990),0.10,-0.10,0.05,0.15,5,1164,2018 Oct 26 2990.00 (SPXW1826V2990),106.90,0.0,240.20,244.20,0,13
2018 Oct 26 2995.00 (SPXW1826J2995),0.15,0.0,0.05,0.15,0,183,2018 Oct 26 2995.00 (SPXW1826V2995),240.48,+160.88,245.20,249.60,3,129
2018 Oct 26 3000.00 (SPXW1826J3000),0.10,0.0,0.05,0.15,1,5217,2018 Oct 26 3000.00 (SPXW1826V3000),79.63,0.0,250.20,254.60,0,13
2018 Oct 26 3005.00 (SPXW1826J3005),0.13,0.0,0.05,0.15,0,722,2018 Oct 26 3005.00 (SPXW1826V3005),109.26,0.0,255.10,259.20,0,4
2018 Oct 26 3010.00 (SPXW1826J3010),0.07,-0.03,0.05,0.10,1,1905,2018 Oct 26 3010.00 (SPXW1826V3010),122.60,0.0,260.20,264.60,0,24
2018 Oct 26 3015.00 (SPXW1826J3015),0.12,0.0,0.05,0.15,0,730,2018 Oct 26 3015.00 (SPXW1826V3015),0.0,0.0,265.20,269.60,0,0
2018 Oct 26 3020.00 (SPXW1826J3020),0.05,-0.15, ,0.15,1,4944,2018 Oct 26 3020.00 (SPXW1826V3020),124.73,0.0,270.20,274.50,0,5
2018 Oct 26 3025.00 (SPXW1826J3025),0.05,-0.07, ,0.15,7,3825,2018 Oct 26 3025.00 (SPXW1826V3025),0.0,0.0,275.20,279.50,0,0
2018 Oct 26 3030.00 (SPXW1826J3030),0.40,0.0, ,0.15,0,275,2018 Oct 26 3030.00 (SPXW1826V3030),0.0,0.0,280.10,284.50,0,0
2018 Oct 26 3035.00 (SPXW1826J3035),0.10,0.0, ,0.15,0,472,2018 Oct 26 3035.00 (SPXW1826V3035),0.0,0.0,285.10,289.50,0,0
2018 Oct 26 3040.00 (SPXW1826J3040),0.16,0.0, ,0.10,0,887,2018 Oct 26 3040.00 (SPXW1826V3040),0.0,0.0,290.10,294.50,0,0
2018 Oct 26 3045.00 (SPXW1826J3045),0.12,0.0, ,0.10,0,864,2018 Oct 26 3045.00 (SPXW1826V3045),0.0,0.0,295.10,299.50,0,0
2018 Oct 26 3050.00 (SPXW1826J3050),0.10,0.0, ,0.10,0,2595,2018 Oct 26 3050.00 (SPXW1826V3050),292.07,+3.14,300.00,304.10,458,0
2018 Oct 26 3055.00 (SPXW1826J3055),0.37,0.0, ,0.10,0,150,2018 Oct 26 3055.00 (SPXW1826V3055),0.0,0.0,305.00,309.10,0,0
2018 Oct 26 3060.00 (SPXW1826J3060),0.65,0.0, ,0.10,0,53,2018 Oct 26 3060.00 (SPXW1826V3060),302.03,+3.35,310.10,314.50,458,0
2018 Oct 26 3065.00 (SPXW1826J3065),0.30,0.0, ,0.10,0,11,2018 Oct 26 3065.00 (SPXW1826V3065),0.0,0.0,315.00,319.10,0,0
2018 Oct 26 3070.00 (SPXW1826J3070),0.25,0.0, ,0.10,0,130,2018 Oct 26 3070.00 (SPXW1826V3070),0.0,0.0,320.10,324.50,0,0
2018 Oct 26 3075.00 (SPXW1826J3075),0.10,0.0, ,0.10,0,584,2018 Oct 26 3075.00 (SPXW1826V3075),0.0,0.0,325.10,329.50,0,0
2018 Oct 26 3080.00 (SPXW1826J3080),0.21,0.0, ,0.10,0,6,2018 Oct 26 3080.00 (SPXW1826V3080),0.0,0.0,330.10,334.50,0,0
2018 Oct 26 3085.00 (SPXW1826J3085),0.20,0.0, ,0.10,0,866,2018 Oct 26 3085.00 (SPXW1826V3085),0.0,0.0,335.10,339.50,0,0
2018 Oct 26 3090.00 (SPXW1826J3090),0.38,0.0, ,0.10,0,95,2018 Oct 26 3090.00 (SPXW1826V3090),0.0,0.0,340.10,344.50,0,0
2018 Oct 26 3095.00 (SPXW1826J3095),0.05,0.0, ,0.10,0,11,2018 Oct 26 3095.00 (SPXW1826V3095),0.0,0.0,345.10,349.50,0,0
2018 Oct 26 3100.00 (SPXW1826J3100),0.15,0.0, ,0.10,0,2600,2018 Oct 26 3100.00 (SPXW1826V3100),0.0,0.0,350.10,354.50,0,0
2018 Oct 26 3105.00 (SPXW1826J3105),0.39,0.0, ,0.10,0,97,2018 Oct 26 3105.00 (SPXW1826V3105),0.0,0.0,346.20,364.80,0,0
2018 Oct 26 3110.00 (SPXW1826J3110),0.25,0.0, ,0.10,0,79,2018 Oct 26 3110.00 (SPXW1826V3110),0.0,0.0,351.60,369.30,0,0
2018 Oct 26 3115.00 (SPXW1826J3115),0.35,0.0, ,0.10,0,18,2018 Oct 26 3115.00 (SPXW1826V3115),0.0,0.0,357.40,374.70,0,0
2018 Oct 26 3120.00 (SPXW1826J3120),0.45,0.0, ,0.10,0,5,2018 Oct 26 3120.00 (SPXW1826V3120),0.0,0.0,361.50,378.90,0,0
2018 Oct 26 3125.00 (SPXW1826J3125),0.15,0.0, ,0.10,0,185,2018 Oct 26 3125.00 (SPXW1826V3125),0.0,0.0,367.30,385.00,0,0
2018 Oct 26 3130.00 (SPXW1826J3130),0.0,0.0, ,0.10,0,0,2018 Oct 26 3130.00 (SPXW1826V3130),0.0,0.0,371.70,389.70,0,0
2018 Oct 26 3135.00 (SPXW1826J3135),0.45,0.0, ,0.10,0,169,2018 Oct 26 3135.00 (SPXW1826V3135),0.0,0.0,376.60,394.40,0,0
2018 Oct 26 3140.00 (SPXW1826J3140),0.0,0.0, ,0.10,0,0,2018 Oct 26 3140.00 (SPXW1826V3140),0.0,0.0,382.30,399.70,0,0
2018 Oct 26 3145.00 (SPXW1826J3145),0.0,0.0, ,0.10,0,0,2018 Oct 26 3145.00 (SPXW1826V3145),0.0,0.0,386.90,404.40,0,0
2018 Oct 26 3150.00 (SPXW1826J3150),0.05,0.0, ,0.10,0,2253,2018 Oct 26 3150.00 (SPXW1826V3150),0.0,0.0,391.50,409.70,0,0
2018 Oct 26 3160.00 (SPXW1826J3160),0.05,0.0, ,0.10,0,128,2018 Oct 26 3160.00 (SPXW1826V3160),0.0,0.0,401.60,418.90,0,0
2018 Oct 26 3175.00 (SPXW1826J3175),0.20,0.0, ,0.05,0,12,2018 Oct 26 3175.00 (SPXW1826V3175),0.0,0.0,417.30,435.00,0,0
2018 Oct 26 3200.00 (SPXW1826J3200),0.05,0.0, ,0.05,0,17,2018 Oct 26 3200.00 (SPXW1826V3200),0.0,0.0,441.40,459.70,0,0
2018 Oct 26 3250.00 (SPXW1826J3250),0.05,0.0, ,0.05,0,19,2018 Oct 26 3250.00 (SPXW1826V3250),0.0,0.0,491.50,509.60,0,0
2018 Oct 26 3300.00 (SPXW1826J3300),0.05,0.0, ,0.05,0,1340,2018 Oct 26 3300.00 (SPXW1826V3300),0.0,0.0,542.10,559.10,0,0
2018 Oct 26 3350.00 (SPXW1826J3350),0.05,0.0, ,0.05,0,2335,2018 Oct 26 3350.00 (SPXW1826V3350),0.0,0.0,592.10,609.30,0,0
2018 Oct 26 3400.00 (SPXW1826J3400),0.05,0.0, ,0.05,0,6,2018 Oct 26 3400.00 (SPXW1826V3400),0.0,0.0,642.00,658.60,0,0
2018 Oct 26 3450.00 (SPXW1826J3450),0.0,0.0, ,0.05,0,0,2018 Oct 26 3450.00 (SPXW1826V3450),0.0,0.0,691.40,709.20,0,0
2018 Oct 26 3500.00 (SPXW1826J3500),0.0,0.0, ,0.05,0,0,2018 Oct 26 3500.00 (SPXW1826V3500),0.0,0.0,741.90,758.90,0,0
2018 Oct 26 3550.00 (SPXW1826J3550),0.0,0.0, ,0.05,0,0,2018 Oct 26 3550.00 (SPXW1826V3550),0.0,0.0,791.90,809.40,0,0
2018 Oct 26 3600.00 (SPXW1826J3600),0.0,0.0, ,0.05,0,0,2018 Oct 26 3600.00 (SPXW1826V3600),0.0,0.0,841.50,859.30,0,0
2018 Oct 26 3700.00 (SPXW1826J3700),0.0,0.0, ,0.05,0,0,2018 Oct 26 3700.00 (SPXW1826V3700),0.0,0.0,941.00,959.00,0,0
2018 Oct 26 3800.00 (SPXW1826J3800),0.0,0.0, ,0.05,0,0,2018 Oct 26 3800.00 (SPXW1826V3800),0.0,0.0,1041.10,1058.50,0,0
2018 Oct 29 1700.00 (SPXW1829J1700),0.0,0.0,1039.00,1057.30,0,0,2018 Oct 29 1700.00 (SPXW1829V1700),0.15,+0.05,0.10,0.20,65,0
2018 Oct 29 1800.00 (SPXW1829J1800),0.0,0.0,939.40,957.70,0,0,2018 Oct 29 1800.00 (SPXW1829V1800),0.15,+0.05,0.15,0.20,11,14245
2018 Oct 29 1850.00 (SPXW1829J1850),0.0,0.0,890.40,907.00,0,0,2018 Oct 29 1850.00 (SPXW1829V1850),0.20,0.0,0.15,0.30,5,0
2018 Oct 29 1900.00 (SPXW1829J1900),891.78,0.0,839.80,856.90,0,14,2018 Oct 29 1900.00 (SPXW1829V1900),0.20,+0.05,0.20,0.35,2011,3269
2018 Oct 29 1950.00 (SPXW1829J1950),0.0,0.0,789.60,807.70,0,0,2018 Oct 29 1950.00 (SPXW1829V1950),0.30,-0.69,0.25,0.30,18,3068
2018 Oct 29 2000.00 (SPXW1829J2000),0.0,0.0,745.30,749.40,0,0,2018 Oct 29 2000.00 (SPXW1829V2000),0.48,0.0,0.30,0.45,0,47
2018 Oct 29 2050.00 (SPXW1829J2050),0.0,0.0,696.30,699.30,0,0,2018 Oct 29 2050.00 (SPXW1829V2050),0.72,0.0,0.35,0.55,0,81
2018 Oct 29 2100.00 (SPXW1829J2100),0.0,0.0,646.20,649.60,0,0,2018 Oct 29 2100.00 (SPXW1829V2100),0.56,+0.35,0.45,0.65,2,56
2018 Oct 29 2150.00 (SPXW1829J2150),0.0,0.0,596.60,599.70,0,0,2018 Oct 29 2150.00 (SPXW1829V2150),0.32,0.0,0.55,0.75,0,95
2018 Oct 29 2200.00 (SPXW1829J2200),0.0,0.0,546.80,549.90,0,0,2018 Oct 29 2200.00 (SPXW1829V2200),1.00,0.0,0.70,0.90,0,286
2018 Oct 29 2225.00 (SPXW1829J2225),0.0,0.0,521.90,524.90,0,0,2018 Oct 29 2225.00 (SPXW1829V2225),0.0,0.0,0.80,1.00,0,0
2018 Oct 29 2250.00 (SPXW1829J2250),0.0,0.0,496.80,500.20,0,0,2018 Oct 29 2250.00 (SPXW1829V2250),2.50,0.0,0.90,1.15,0,54
2018 Oct 29 2275.00 (SPXW1829J2275),0.0,0.0,472.20,475.30,0,0,2018 Oct 29 2275.00 (SPXW1829V2275),0.0,0.0,1.05,1.25,0,0
2018 Oct 29 2300.00 (SPXW1829J2300),0.0,0.0,447.40,450.40,0,0,2018 Oct 29 2300.00 (SPXW1829V2300),1.05,-0.33,1.20,1.45,14,213
2018 Oct 29 2320.00 (SPXW1829J2320),0.0,0.0,426.80,430.30,0,0,2018 Oct 29 2320.00 (SPXW1829V2320),0.0,0.0,1.35,1.55,0,0
2018 Oct 29 2325.00 (SPXW1829J2325),0.0,0.0,422.30,425.80,0,0,2018 Oct 29 2325.00 (SPXW1829V2325),1.15,+0.50,1.40,1.60,40,40
2018 Oct 29 2330.00 (SPXW1829J2330),0.0,0.0,416.90,420.40,0,0,2018 Oct 29 2330.00 (SPXW1829V2330),0.0,0.0,1.45,1.65,0,0
2018 Oct 29 2340.00 (SPXW1829J2340),0.0,0.0,407.00,410.50,0,0,2018 Oct 29 2340.00 (SPXW1829V2340),0.0,0.0,1.50,1.75,0,0
2018 Oct 29 2350.00 (SPXW1829J2350),0.0,0.0,397.10,400.60,0,0,2018 Oct 29 2350.00 (SPXW1829V2350),2.11,0.0,1.60,1.85,0,143
2018 Oct 29 2360.00 (SPXW1829J2360),0.0,0.0,387.70,391.10,0,0,2018 Oct 29 2360.00 (SPXW1829V2360),0.0,0.0,1.70,1.95,0,0
2018 Oct 29 2370.00 (SPXW1829J2370),0.0,0.0,377.40,380.80,0,0,2018 Oct 29 2370.00 (SPXW1829V2370),0.0,0.0,1.80,2.05,0,0
2018 Oct 29 2375.00 (SPXW1829J2375),0.0,0.0,373.10,376.20,0,0,2018 Oct 29 2375.00 (SPXW1829V2375),1.13,0.0,1.90,2.10,0,50
2018 Oct 29 2380.00 (SPXW1829J2380),0.0,0.0,368.20,371.20,0,0,2018 Oct 29 2380.00 (SPXW1829V2380),1.70,-0.60,1.95,2.15,27,23
2018 Oct 29 2390.00 (SPXW1829J2390),0.0,0.0,358.10,361.50,0,0,2018 Oct 29 2390.00 (SPXW1829V2390),5.10,0.0,2.05,2.30,0,1
2018 Oct 29 2400.00 (SPXW1829J2400),0.0,0.0,347.80,351.20,0,0,2018 Oct 29 2400.00 (SPXW1829V2400),2.59,-0.28,2.20,2.45,6,55
2018 Oct 29 2410.00 (SPXW1829J2410),0.0,0.0,338.70,341.70,0,0,2018 Oct 29 2410.00 (SPXW1829V2410),0.0,0.0,2.35,2.60,0,0
2018 Oct 29 2420.00 (SPXW1829J2420),0.0,0.0,328.80,331.80,0,0,2018 Oct 29 2420.00 (SPXW1829V2420),0.0,0.0,2.50,2.75,0,0
2018 Oct 29 2425.00 (SPXW1829J2425),0.0,0.0,323.70,327.00,0,0,2018 Oct 29 2425.00 (SPXW1829V2425),3.05,0.0,2.60,2.85,0,20
2018 Oct 29 2430.00 (SPXW1829J2430),0.0,0.0,318.40,321.70,0,0,2018 Oct 29 2430.00 (SPXW1829V2430),0.0,0.0,2.70,2.90,0,0
2018 Oct 29 2440.00 (SPXW1829J2440),0.0,0.0,309.30,312.20,0,0,2018 Oct 29 2440.00 (SPXW1829V2440),0.0,0.0,2.90,3.10,0,0
2018 Oct 29 2450.00 (SPXW1829J2450),0.0,0.0,299.50,302.40,0,0,2018 Oct 29 2450.00 (SPXW1829V2450),3.00,-3.92,3.10,3.30,36,359
2018 Oct 29 2460.00 (SPXW1829J2460),0.0,0.0,289.50,292.80,0,0,2018 Oct 29 2460.00 (SPXW1829V2460),6.55,0.0,3.30,3.60,0,2
2018 Oct 29 2465.00 (SPXW1829J2465),0.0,0.0,284.20,287.50,0,0,2018 Oct 29 2465.00 (SPXW1829V2465),0.0,0.0,3.40,3.70,0,0
2018 Oct 29 2470.00 (SPXW1829J2470),0.0,0.0,280.00,282.90,0,0,2018 Oct 29 2470.00 (SPXW1829V2470),7.00,0.0,3.50,3.80,0,2
2018 Oct 29 2475.00 (SPXW1829J2475),0.0,0.0,274.50,277.80,0,0,2018 Oct 29 2475.00 (SPXW1829V2475),3.55,-0.50,3.70,4.00,51,165
2018 Oct 29 2480.00 (SPXW1829J2480),0.0,0.0,270.10,273.30,0,0,2018 Oct 29 2480.00 (SPXW1829V2480),3.00,-1.20,3.80,4.10,164,0
2018 Oct 29 2485.00 (SPXW1829J2485),0.0,0.0,265.50,268.30,0,0,2018 Oct 29 2485.00 (SPXW1829V2485),4.40,0.0,4.00,4.30,8,0
2018 Oct 29 2490.00 (SPXW1829J2490),0.0,0.0,260.70,263.50,0,0,2018 Oct 29 2490.00 (SPXW1829V2490),4.40,+4.40,4.10,4.40,6,0
2018 Oct 29 2495.00 (SPXW1829J2495),0.0,0.0,255.20,258.40,0,0,2018 Oct 29 2495.00 (SPXW1829V2495),0.0,0.0,4.30,4.60,0,0
2018 Oct 29 2500.00 (SPXW1829J2500),0.0,0.0,250.80,254.00,0,0,2018 Oct 29 2500.00 (SPXW1829V2500),4.94,-3.06,4.40,4.70,56,1262
2018 Oct 29 2505.00 (SPXW1829J2505),0.0,0.0,246.20,249.00,0,0,2018 Oct 29 2505.00 (SPXW1829V2505),0.0,0.0,4.60,4.90,0,0
2018 Oct 29 2510.00 (SPXW1829J2510),0.0,0.0,241.40,244.20,0,0,2018 Oct 29 2510.00 (SPXW1829V2510),0.0,0.0,4.80,5.10,0,0
2018 Oct 29 2515.00 (SPXW1829J2515),0.0,0.0,236.00,239.10,0,0,2018 Oct 29 2515.00 (SPXW1829V2515),4.90,0.0,5.00,5.30,12,0
