SPX (S&P 500 INDEX),2767.78,-1.00
Oct 19 2018 @ 23:41 ET
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int
2018 Oct 19 3150.00 (SPX1819J3150),0.05,0.0,0.0,0.0,0,6721,2018 Oct 19 3150.00 (SPX1819V3150),375.45,0.0,0.0,0.0,0,48
2018 Oct 19 3150.00 (SPXW1819J3150),0.05,0.0, ,0.05,0,415,2018 Oct 19 3150.00 (SPXW1819V3150),386.30,0.0,372.10,392.20,0,20
2018 Oct 19 3160.00 (SPX1819J3160),0.09,0.0,0.0,0.0,0,410,2018 Oct 19 3160.00 (SPX1819V3160),392.67,0.0,0.0,0.0,0,30
2018 Oct 19 3160.00 (SPXW1819J3160),0.10,0.0, ,0.05,0,110,2018 Oct 19 3160.00 (SPXW1819V3160),0.0,0.0,382.10,402.20,0,0
2018 Oct 19 3170.00 (SPX1819J3170),0.10,0.0,0.0,0.0,0,309,2018 Oct 19 3170.00 (SPX1819V3170),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3170.00 (SPXW1819J3170),0.05,0.0, ,0.05,0,17,2018 Oct 19 3170.00 (SPXW1819V3170),0.0,0.0,392.10,412.20,0,0
2018 Oct 19 3175.00 (SPX1819J3175),0.02,0.0,0.0,0.0,0,718,2018 Oct 19 3175.00 (SPX1819V3175),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3175.00 (SPXW1819J3175),0.10,0.0, ,0.05,0,217,2018 Oct 19 3175.00 (SPXW1819V3175),0.0,0.0,397.10,417.20,0,0
2018 Oct 19 3180.00 (SPX1819J3180),0.05,0.0,0.0,0.0,0,255,2018 Oct 19 3180.00 (SPX1819V3180),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3180.00 (SPXW1819J3180),0.10,0.0, ,0.05,0,154,2018 Oct 19 3180.00 (SPXW1819V3180),0.0,0.0,402.10,422.20,0,0
2018 Oct 19 3190.00 (SPX1819J3190),0.20,0.0,0.0,0.0,0,307,2018 Oct 19 3190.00 (SPX1819V3190),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3190.00 (SPXW1819J3190),0.10,0.0, ,0.05,0,8,2018 Oct 19 3190.00 (SPXW1819V3190),0.0,0.0,412.10,432.20,0,0
2018 Oct 19 3200.00 (SPX1819J3200),0.05,0.0,0.0,0.0,0,765,2018 Oct 19 3200.00 (SPX1819V3200),435.10,0.0,0.0,0.0,0,197
2018 Oct 19 3200.00 (SPXW1819J3200),0.05,0.0, ,0.05,0,247,2018 Oct 19 3200.00 (SPXW1819V3200),439.10,0.0,422.10,442.20,0,6
2018 Oct 19 3210.00 (SPX1819J3210),0.15,0.0,0.0,0.0,0,3,2018 Oct 19 3210.00 (SPX1819V3210),440.65,0.0,0.0,0.0,0,2
2018 Oct 19 3210.00 (SPXW1819J3210),0.05,0.0, ,0.05,0,7,2018 Oct 19 3210.00 (SPXW1819V3210),0.0,0.0,432.10,452.20,0,0
2018 Oct 19 3220.00 (SPX1819J3220),0.0,0.0,0.0,0.0,0,0,2018 Oct 19 3220.00 (SPX1819V3220),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3220.00 (SPXW1819J3220),0.05,0.0, ,0.05,0,4,2018 Oct 19 3220.00 (SPXW1819V3220),0.0,0.0,442.10,462.20,0,0
2018 Oct 19 3225.00 (SPX1819J3225),0.05,0.0,0.0,0.0,0,1544,2018 Oct 19 3225.00 (SPX1819V3225),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3225.00 (SPXW1819J3225),0.05,0.0, ,0.05,0,75,2018 Oct 19 3225.00 (SPXW1819V3225),0.0,0.0,447.10,467.20,0,0
2018 Oct 19 3250.00 (SPX1819J3250),0.05,0.0,0.0,0.0,0,2382,2018 Oct 19 3250.00 (SPX1819V3250),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3250.00 (SPXW1819J3250),0.10,0.0, ,0.05,0,799,2018 Oct 19 3250.00 (SPXW1819V3250),481.30,0.0,472.10,492.20,0,10
2018 Oct 19 3275.00 (SPX1819J3275),0.15,0.0,0.0,0.0,0,746,2018 Oct 19 3275.00 (SPX1819V3275),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3275.00 (SPXW1819J3275),0.0,0.0, ,0.05,0,0,2018 Oct 19 3275.00 (SPXW1819V3275),0.0,0.0,497.10,517.20,0,0
2018 Oct 19 3300.00 (SPX1819J3300),0.05,0.0,0.0,0.0,0,1200,2018 Oct 19 3300.00 (SPX1819V3300),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3300.00 (SPXW1819J3300),0.05,0.0, ,0.05,0,556,2018 Oct 19 3300.00 (SPXW1819V3300),536.55,0.0,522.10,542.20,0,10
2018 Oct 19 3325.00 (SPX1819J3325),0.10,0.0,0.0,0.0,0,579,2018 Oct 19 3325.00 (SPX1819V3325),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3325.00 (SPXW1819J3325),0.05,0.0, ,0.05,0,6,2018 Oct 19 3325.00 (SPXW1819V3325),0.0,0.0,547.10,567.20,0,0
2018 Oct 19 3350.00 (SPX1819J3350),0.05,0.0,0.0,0.0,0,9,2018 Oct 19 3350.00 (SPX1819V3350),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3350.00 (SPXW1819J3350),0.05,0.0, ,0.05,0,20,2018 Oct 19 3350.00 (SPXW1819V3350),0.0,0.0,572.10,592.20,0,0
2018 Oct 19 3375.00 (SPX1819J3375),0.04,0.0,0.0,0.0,0,5,2018 Oct 19 3375.00 (SPX1819V3375),495.05,0.0,0.0,0.0,0,1
2018 Oct 19 3375.00 (SPXW1819J3375),0.0,0.0, ,0.05,0,0,2018 Oct 19 3375.00 (SPXW1819V3375),0.0,0.0,597.10,617.20,0,0
2018 Oct 19 3400.00 (SPX1819J3400),0.04,0.0,0.0,0.0,0,172,2018 Oct 19 3400.00 (SPX1819V3400),594.35,0.0,0.0,0.0,0,2
2018 Oct 19 3400.00 (SPXW1819J3400),0.05,0.0, ,0.05,0,355,2018 Oct 19 3400.00 (SPXW1819V3400),478.70,0.0,622.10,642.20,0,2
2018 Oct 19 3450.00 (SPX1819J3450),0.0,0.0,0.0,0.0,0,0,2018 Oct 19 3450.00 (SPX1819V3450),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3450.00 (SPXW1819J3450),0.0,0.0, ,0.05,0,0,2018 Oct 19 3450.00 (SPXW1819V3450),0.0,0.0,672.10,692.20,0,0
2018 Oct 19 3500.00 (SPX1819J3500),0.07,0.0,0.0,0.0,0,347,2018 Oct 19 3500.00 (SPX1819V3500),583.62,0.0,0.0,0.0,0,57
2018 Oct 19 3500.00 (SPXW1819J3500),0.07,0.0, ,0.05,0,355,2018 Oct 19 3500.00 (SPXW1819V3500),557.70,0.0,722.10,742.20,0,18
2018 Oct 19 3550.00 (SPX1819J3550),0.0,0.0,0.0,0.0,0,0,2018 Oct 19 3550.00 (SPX1819V3550),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3550.00 (SPXW1819J3550),0.0,0.0, ,0.05,0,0,2018 Oct 19 3550.00 (SPXW1819V3550),0.0,0.0,772.10,792.20,0,0
2018 Oct 19 3600.00 (SPX1819J3600),0.04,0.0,0.0,0.0,0,507,2018 Oct 19 3600.00 (SPX1819V3600),815.35,0.0,0.0,0.0,0,3
2018 Oct 19 3600.00 (SPXW1819J3600),0.10,0.0, ,0.05,0,338,2018 Oct 19 3600.00 (SPXW1819V3600),0.0,0.0,822.10,842.20,0,0
2018 Oct 19 3700.00 (SPX1819J3700),0.03,0.0,0.0,0.0,0,520,2018 Oct 19 3700.00 (SPX1819V3700),764.47,0.0,0.0,0.0,0,6
2018 Oct 19 3700.00 (SPXW1819J3700),0.04,0.0, ,0.05,0,463,2018 Oct 19 3700.00 (SPXW1819V3700),778.15,0.0,922.10,942.20,0,2
2018 Oct 19 3800.00 (SPX1819J3800),0.0,0.0,0.0,0.0,0,0,2018 Oct 19 3800.00 (SPX1819V3800),0.0,0.0,0.0,0.0,0,0
2018 Oct 19 3800.00 (SPXW1819J3800),0.0,0.0, ,0.05,0,0,2018 Oct 19 3800.00 (SPXW1819V3800),857.10,0.0,1022.10,1042.20,0,18
2018 Oct 22 1700.00 (SPXW1822J1700),0.0,0.0,1058.20,1073.30,0,0,2018 Oct 22 1700.00 (SPXW1822V1700),0.05,0.0, ,0.05,0,25
2018 Oct 22 1800.00 (SPXW1822J1800),0.0,0.0,958.50,973.50,0,0,2018 Oct 22 1800.00 (SPXW1822V1800),0.05,0.0, ,0.05,0,4403
2018 Oct 22 1850.00 (SPXW1822J1850),0.0,0.0,908.40,923.30,0,0,2018 Oct 22 1850.00 (SPXW1822V1850),0.30,0.0, ,0.05,0,4
2018 Oct 22 1900.00 (SPXW1822J1900),972.04,0.0,858.40,873.50,0,1,2018 Oct 22 1900.00 (SPXW1822V1900),0.20,0.0, ,0.05,0,65
2018 Oct 22 1950.00 (SPXW1822J1950),0.0,0.0,808.20,822.00,0,0,2018 Oct 22 1950.00 (SPXW1822V1950),0.05,0.0, ,0.05,0,44
2018 Oct 22 2000.00 (SPXW1822J2000),0.0,0.0,758.30,773.60,0,0,2018 Oct 22 2000.00 (SPXW1822V2000),0.05,0.0, ,0.05,0,44
2018 Oct 22 2050.00 (SPXW1822J2050),0.0,0.0,708.30,723.60,0,0,2018 Oct 22 2050.00 (SPXW1822V2050),0.05,0.0, ,0.05,0,21
2018 Oct 22 2100.00 (SPXW1822J2100),0.0,0.0,658.50,672.70,0,0,2018 Oct 22 2100.00 (SPXW1822V2100),0.10,0.0, ,0.05,0,1066
2018 Oct 22 2150.00 (SPXW1822J2150),0.0,0.0,608.50,623.60,0,0,2018 Oct 22 2150.00 (SPXW1822V2150),0.10,0.0, ,0.05,0,259
2018 Oct 22 2200.00 (SPXW1822J2200),0.0,0.0,558.50,573.30,0,0,2018 Oct 22 2200.00 (SPXW1822V2200),0.05,-0.04, ,0.05,250,557
2018 Oct 22 2225.00 (SPXW1822J2225),0.0,0.0,533.50,548.60,0,0,2018 Oct 22 2225.00 (SPXW1822V2225),0.05,-0.20, ,0.05,750,542
2018 Oct 22 2250.00 (SPXW1822J2250),0.0,0.0,508.30,523.30,0,0,2018 Oct 22 2250.00 (SPXW1822V2250),0.05,-0.05, ,0.05,478,686
2018 Oct 22 2275.00 (SPXW1822J2275),0.0,0.0,483.40,498.00,0,0,2018 Oct 22 2275.00 (SPXW1822V2275),0.05,-0.20, ,0.05,475,799
2018 Oct 22 2300.00 (SPXW1822J2300),616.40,0.0,458.40,473.60,0,26,2018 Oct 22 2300.00 (SPXW1822V2300),0.05,-0.20, ,0.10,329,1681
2018 Oct 22 2320.00 (SPXW1822J2320),0.0,0.0,438.40,453.60,0,0,2018 Oct 22 2320.00 (SPXW1822V2320),0.20,0.0, ,0.10,0,2091
2018 Oct 22 2325.00 (SPXW1822J2325),0.0,0.0,433.60,447.70,0,0,2018 Oct 22 2325.00 (SPXW1822V2325),0.05,-0.10, ,0.10,329,324
2018 Oct 22 2330.00 (SPXW1822J2330),0.0,0.0,428.60,443.60,0,0,2018 Oct 22 2330.00 (SPXW1822V2330),0.15,0.0, ,0.10,0,1145
2018 Oct 22 2340.00 (SPXW1822J2340),0.0,0.0,418.60,432.70,0,0,2018 Oct 22 2340.00 (SPXW1822V2340),0.05,-0.50, ,0.10,1397,612
2018 Oct 22 2350.00 (SPXW1822J2350),0.0,0.0,408.60,423.60,0,0,2018 Oct 22 2350.00 (SPXW1822V2350),0.05,-0.45, ,0.10,4069,1428
2018 Oct 22 2360.00 (SPXW1822J2360),0.0,0.0,398.60,412.80,0,0,2018 Oct 22 2360.00 (SPXW1822V2360),0.10,-0.50, ,0.10,72,62
2018 Oct 22 2370.00 (SPXW1822J2370),0.0,0.0,388.60,403.70,0,0,2018 Oct 22 2370.00 (SPXW1822V2370),0.10,-0.15, ,0.10,70,32
2018 Oct 22 2375.00 (SPXW1822J2375),0.0,0.0,383.60,398.30,0,0,2018 Oct 22 2375.00 (SPXW1822V2375),0.10,-0.45,0.05,0.10,22128,21
2018 Oct 22 2380.00 (SPXW1822J2380),0.0,0.0,378.60,393.70,0,0,2018 Oct 22 2380.00 (SPXW1822V2380),0.10,-0.25,0.05,0.10,841,53
2018 Oct 22 2390.00 (SPXW1822J2390),0.0,0.0,368.60,383.70,0,0,2018 Oct 22 2390.00 (SPXW1822V2390),0.10,-0.50, ,0.10,170,403
2018 Oct 22 2400.00 (SPXW1822J2400),0.0,0.0,358.40,373.70,0,0,2018 Oct 22 2400.00 (SPXW1822V2400),0.10,-0.30,0.05,0.10,976,1854
2018 Oct 22 2410.00 (SPXW1822J2410),0.0,0.0,348.60,363.70,0,0,2018 Oct 22 2410.00 (SPXW1822V2410),0.15,-0.60,0.05,0.15,243,53
2018 Oct 22 2420.00 (SPXW1822J2420),0.0,0.0,338.50,353.00,0,0,2018 Oct 22 2420.00 (SPXW1822V2420),0.15,-0.25,0.05,0.15,196,385
2018 Oct 22 2425.00 (SPXW1822J2425),0.0,0.0,333.60,348.70,0,0,2018 Oct 22 2425.00 (SPXW1822V2425),0.15,-0.30,0.10,0.15,27825,856
2018 Oct 22 2430.00 (SPXW1822J2430),0.0,0.0,328.70,343.70,0,0,2018 Oct 22 2430.00 (SPXW1822V2430),0.15,-0.65,0.05,0.15,7549,454
2018 Oct 22 2440.00 (SPXW1822J2440),0.0,0.0,318.70,332.80,0,0,2018 Oct 22 2440.00 (SPXW1822V2440),0.15,-0.45,0.05,0.15,2767,822
2018 Oct 22 2450.00 (SPXW1822J2450),0.0,0.0,308.70,323.70,0,0,2018 Oct 22 2450.00 (SPXW1822V2450),0.15,-0.50,0.15,0.20,1397,14031
2018 Oct 22 2460.00 (SPXW1822J2460),0.0,0.0,298.70,313.70,0,0,2018 Oct 22 2460.00 (SPXW1822V2460),0.15,-0.35,0.05,0.15,419,2485
2018 Oct 22 2465.00 (SPXW1822J2465),0.0,0.0,293.70,308.70,0,0,2018 Oct 22 2465.00 (SPXW1822V2465),0.15,-0.50,0.10,0.20,866,758
2018 Oct 22 2470.00 (SPXW1822J2470),0.0,0.0,288.70,303.80,0,0,2018 Oct 22 2470.00 (SPXW1822V2470),0.15,-0.35,0.10,0.20,1021,627
2018 Oct 22 2475.00 (SPXW1822J2475),0.0,0.0,283.50,298.80,0,0,2018 Oct 22 2475.00 (SPXW1822V2475),0.20,-0.30,0.10,0.25,8423,2098
2018 Oct 22 2480.00 (SPXW1822J2480),0.0,0.0,278.60,293.80,0,0,2018 Oct 22 2480.00 (SPXW1822V2480),0.20,-0.35,0.10,0.25,1684,206
2018 Oct 22 2485.00 (SPXW1822J2485),0.0,0.0,273.70,288.50,0,0,2018 Oct 22 2485.00 (SPXW1822V2485),0.15,-0.35,0.10,0.25,1647,242
2018 Oct 22 2490.00 (SPXW1822J2490),0.0,0.0,268.80,283.70,0,0,2018 Oct 22 2490.00 (SPXW1822V2490),0.25,-0.40,0.10,0.25,200,641
2018 Oct 22 2495.00 (SPXW1822J2495),0.0,0.0,263.80,278.00,0,0,2018 Oct 22 2495.00 (SPXW1822V2495),0.25,-0.35,0.10,0.25,751,2198
2018 Oct 22 2500.00 (SPXW1822J2500),0.0,0.0,258.90,273.70,0,0,2018 Oct 22 2500.00 (SPXW1822V2500),0.25,-0.40,0.10,0.25,1345,4034
2018 Oct 22 2505.00 (SPXW1822J2505),0.0,0.0,253.90,268.10,0,0,2018 Oct 22 2505.00 (SPXW1822V2505),0.20,-0.54,0.15,0.30,212,106
2018 Oct 22 2510.00 (SPXW1822J2510),0.0,0.0,248.90,263.70,0,0,2018 Oct 22 2510.00 (SPXW1822V2510),0.20,-0.90,0.15,0.30,653,242
2018 Oct 22 2515.00 (SPXW1822J2515),0.0,0.0,243.90,258.10,0,0,2018 Oct 22 2515.00 (SPXW1822V2515),0.20,-0.45,0.15,0.30,179,694
2018 Oct 22 2520.00 (SPXW1822J2520),0.0,0.0,238.90,253.70,0,0,2018 Oct 22 2520.00 (SPXW1822V2520),0.35,-0.30,0.15,0.30,200,1865
2018 Oct 22 2525.00 (SPXW1822J2525),0.0,0.0,233.50,248.70,0,0,2018 Oct 22 2525.00 (SPXW1822V2525),0.30,-0.40,0.15,0.30,873,2724
2018 Oct 22 2530.00 (SPXW1822J2530),0.0,0.0,228.50,243.70,0,0,2018 Oct 22 2530.00 (SPXW1822V2530),0.28,-0.42,0.15,0.30,272,387
2018 Oct 22 2535.00 (SPXW1822J2535),0.0,0.0,224.20,238.30,0,0,2018 Oct 22 2535.00 (SPXW1822V2535),0.30,-0.65,0.15,0.30,1157,127
2018 Oct 22 2540.00 (SPXW1822J2540),0.0,0.0,219.20,233.70,0,0,2018 Oct 22 2540.00 (SPXW1822V2540),0.30,-0.70,0.20,0.35,635,787
2018 Oct 22 2545.00 (SPXW1822J2545),0.0,0.0,214.20,228.80,0,0,2018 Oct 22 2545.00 (SPXW1822V2545),0.25,-1.00,0.20,0.35,1555,97
2018 Oct 22 2550.00 (SPXW1822J2550),0.0,0.0,209.80,221.00,0,13,2018 Oct 22 2550.00 (SPXW1822V2550),0.30,-0.65,0.20,0.35,1240,8992
2018 Oct 22 2555.00 (SPXW1822J2555),0.0,0.0,204.90,215.60,0,0,2018 Oct 22 2555.00 (SPXW1822V2555),0.30,-0.55,0.20,0.35,65,169
2018 Oct 22 2560.00 (SPXW1822J2560),0.0,0.0,199.70,210.60,0,0,2018 Oct 22 2560.00 (SPXW1822V2560),0.30,-0.75,0.20,0.35,246,223
2018 Oct 22 2565.00 (SPXW1822J2565),0.0,0.0,194.70,205.80,0,0,2018 Oct 22 2565.00 (SPXW1822V2565),0.35,-1.20,0.30,0.35,255,95
2018 Oct 22 2570.00 (SPXW1822J2570),0.0,0.0,189.90,201.60,0,0,2018 Oct 22 2570.00 (SPXW1822V2570),0.38,-0.82,0.20,0.40,139,217
2018 Oct 22 2575.00 (SPXW1822J2575),0.0,0.0,184.70,196.30,0,19,2018 Oct 22 2575.00 (SPXW1822V2575),0.36,-1.09,0.25,0.40,2850,3382
2018 Oct 22 2580.00 (SPXW1822J2580),0.0,0.0,180.00,191.10,0,0,2018 Oct 22 2580.00 (SPXW1822V2580),0.35,-0.65,0.25,0.40,195,494
2018 Oct 22 2585.00 (SPXW1822J2585),0.0,0.0,174.90,186.50,0,0,2018 Oct 22 2585.00 (SPXW1822V2585),0.38,-0.87,0.25,0.45,112,172
2018 Oct 22 2590.00 (SPXW1822J2590),0.0,0.0,169.90,181.80,0,0,2018 Oct 22 2590.00 (SPXW1822V2590),0.40,-0.90,0.25,0.45,217,232
2018 Oct 22 2595.00 (SPXW1822J2595),0.0,0.0,164.80,176.80,0,0,2018 Oct 22 2595.00 (SPXW1822V2595),0.40,-0.85,0.30,0.45,341,2494
2018 Oct 22 2600.00 (SPXW1822J2600),0.0,0.0,159.80,171.30,0,0,2018 Oct 22 2600.00 (SPXW1822V2600),0.35,-1.00,0.35,0.50,1529,4242
2018 Oct 22 2605.00 (SPXW1822J2605),0.0,0.0,154.90,166.40,0,0,2018 Oct 22 2605.00 (SPXW1822V2605),0.40,-1.00,0.35,0.50,146,478
2018 Oct 22 2610.00 (SPXW1822J2610),0.0,0.0,149.80,160.80,0,0,2018 Oct 22 2610.00 (SPXW1822V2610),0.40,-1.15,0.35,0.50,286,74
2018 Oct 22 2615.00 (SPXW1822J2615),0.0,0.0,144.90,155.80,0,0,2018 Oct 22 2615.00 (SPXW1822V2615),0.45,-1.35,0.45,0.55,49,119
2018 Oct 22 2620.00 (SPXW1822J2620),0.0,0.0,139.90,151.10,0,0,2018 Oct 22 2620.00 (SPXW1822V2620),0.55,-1.10,0.40,0.60,230,2413
2018 Oct 22 2625.00 (SPXW1822J2625),0.0,0.0,134.90,145.90,0,0,2018 Oct 22 2625.00 (SPXW1822V2625),0.50,-0.95,0.50,0.60,1037,1533
2018 Oct 22 2630.00 (SPXW1822J2630),0.0,0.0,130.20,141.40,0,0,2018 Oct 22 2630.00 (SPXW1822V2630),0.60,-1.50,0.50,0.65,1915,964
2018 Oct 22 2635.00 (SPXW1822J2635),0.0,0.0,125.00,136.20,0,0,2018 Oct 22 2635.00 (SPXW1822V2635),0.95,-0.70,0.50,0.70,48,896
2018 Oct 22 2640.00 (SPXW1822J2640),0.0,0.0,120.10,131.20,0,0,2018 Oct 22 2640.00 (SPXW1822V2640),0.70,-3.30,0.55,0.70,214,279
2018 Oct 22 2645.00 (SPXW1822J2645),0.0,0.0,115.20,126.10,0,0,2018 Oct 22 2645.00 (SPXW1822V2645),0.55,-1.70,0.60,0.75,285,467
2018 Oct 22 2650.00 (SPXW1822J2650),124.24,+3.73,113.90,118.40,4,9,2018 Oct 22 2650.00 (SPXW1822V2650),0.65,-1.30,0.65,0.80,4362,4075
2018 Oct 22 2655.00 (SPXW1822J2655),0.0,0.0,108.90,113.40,0,0,2018 Oct 22 2655.00 (SPXW1822V2655),0.80,-2.20,0.70,0.90,72,246
2018 Oct 22 2660.00 (SPXW1822J2660),0.0,0.0,104.00,108.50,0,0,2018 Oct 22 2660.00 (SPXW1822V2660),0.85,-1.98,0.75,0.95,960,3657
2018 Oct 22 2665.00 (SPXW1822J2665),128.95,0.0,99.10,103.60,0,2,2018 Oct 22 2665.00 (SPXW1822V2665),1.08,-1.32,0.85,1.05,552,304
2018 Oct 22 2670.00 (SPXW1822J2670),101.33,0.0,94.30,98.70,0,7,2018 Oct 22 2670.00 (SPXW1822V2670),1.25,-2.05,0.95,1.20,360,1411
2018 Oct 22 2675.00 (SPXW1822J2675),99.60,0.0,89.40,93.80,0,1,2018 Oct 22 2675.00 (SPXW1822V2675),1.25,-1.50,1.10,1.25,4247,3032
2018 Oct 22 2680.00 (SPXW1822J2680),0.0,0.0,84.60,88.90,0,0,2018 Oct 22 2680.00 (SPXW1822V2680),1.45,-1.55,1.25,1.50,919,649
2018 Oct 22 2685.00 (SPXW1822J2685),0.0,0.0,79.80,84.10,0,0,2018 Oct 22 2685.00 (SPXW1822V2685),1.80,-2.40,1.40,1.70,864,1522
2018 Oct 22 2690.00 (SPXW1822J2690),0.0,0.0,75.00,79.30,0,19,2018 Oct 22 2690.00 (SPXW1822V2690),1.83,-1.97,1.60,1.90,1006,1442
2018 Oct 22 2695.00 (SPXW1822J2695),0.0,0.0,70.30,74.50,0,0,2018 Oct 22 2695.00 (SPXW1822V2695),2.30,-1.60,1.90,2.20,1178,478
2018 Oct 22 2700.00 (SPXW1822J2700),65.72,-2.28,65.60,69.70,8,13,2018 Oct 22 2700.00 (SPXW1822V2700),2.42,-1.78,2.30,2.50,13363,13139
2018 Oct 22 2705.00 (SPXW1822J2705),61.12,-7.98,61.00,65.00,3,4,2018 Oct 22 2705.00 (SPXW1822V2705),2.81,-3.29,2.50,2.85,807,168
2018 Oct 22 2710.00 (SPXW1822J2710),65.80,-8.97,56.40,60.30,1,5,2018 Oct 22 2710.00 (SPXW1822V2710),3.20,-3.10,2.90,3.30,1742,1323
2018 Oct 22 2715.00 (SPXW1822J2715),89.70,0.0,51.80,55.60,0,3,2018 Oct 22 2715.00 (SPXW1822V2715),3.70,-3.70,3.30,3.70,1291,179
2018 Oct 22 2720.00 (SPXW1822J2720),53.30,0.0,47.40,51.10,0,3,2018 Oct 22 2720.00 (SPXW1822V2720),4.35,-3.82,3.80,4.20,1722,1223
2018 Oct 22 2725.00 (SPXW1822J2725),46.90,-4.60,43.00,46.60,9,48,2018 Oct 22 2725.00 (SPXW1822V2725),4.90,-4.12,4.30,4.80,4596,1484
2018 Oct 22 2730.00 (SPXW1822J2730),44.60,0.0,38.80,42.20,0,22,2018 Oct 22 2730.00 (SPXW1822V2730),5.20,-2.50,5.00,5.50,699,724
2018 Oct 22 2735.00 (SPXW1822J2735),43.51,0.0,34.60,37.90,0,14,2018 Oct 22 2735.00 (SPXW1822V2735),6.30,-2.25,5.70,6.30,462,280
2018 Oct 22 2740.00 (SPXW1822J2740),32.00,-7.31,30.60,33.70,116,36,2018 Oct 22 2740.00 (SPXW1822V2740),7.11,-2.99,6.60,7.20,1349,1800
2018 Oct 22 2745.00 (SPXW1822J2745),34.42,-9.28,26.80,29.70,21,66,2018 Oct 22 2745.00 (SPXW1822V2745),8.14,-3.76,7.60,8.20,917,302
2018 Oct 22 2750.00 (SPXW1822J2750),23.90,-6.70,23.10,25.80,301,348,2018 Oct 22 2750.00 (SPXW1822V2750),9.01,-3.24,9.00,9.40,4929,4525
2018 Oct 22 2755.00 (SPXW1822J2755),23.80,-6.35,19.60,22.10,31,30,2018 Oct 22 2755.00 (SPXW1822V2755),10.87,-5.35,10.10,10.80,1629,893
2018 Oct 22 2760.00 (SPXW1822J2760),16.80,-9.93,17.00,18.60,159,200,2018 Oct 22 2760.00 (SPXW1822V2760),11.94,-2.66,11.70,12.50,1130,601
2018 Oct 22 2765.00 (SPXW1822J2765),13.94,-9.86,14.10,14.90,358,176,2018 Oct 22 2765.00 (SPXW1822V2765),14.58,-2.22,13.60,14.30,530,412
2018 Oct 22 2770.00 (SPXW1822J2770),11.20,-8.90,11.30,12.00,1846,340,2018 Oct 22 2770.00 (SPXW1822V2770),15.92,-4.33,14.70,17.60,2284,3645
2018 Oct 22 2775.00 (SPXW1822J2775),9.00,-9.10,8.80,9.30,1020,1527,2018 Oct 22 2775.00 (SPXW1822V2775),20.50,-0.10,17.10,20.30,1995,2218
2018 Oct 22 2780.00 (SPXW1822J2780),7.00,-7.70,6.60,7.20,666,297,2018 Oct 22 2780.00 (SPXW1822V2780),17.90,-4.80,19.70,23.30,1050,1054
2018 Oct 22 2785.00 (SPXW1822J2785),5.10,-8.75,4.80,5.40,930,422,2018 Oct 22 2785.00 (SPXW1822V2785),25.70,-1.00,22.80,25.60,1007,949
2018 Oct 22 2790.00 (SPXW1822J2790),3.65,-7.30,3.40,3.90,1754,797,2018 Oct 22 2790.00 (SPXW1822V2790),28.20,+1.30,26.20,30.30,695,1362
2018 Oct 22 2795.00 (SPXW1822J2795),2.55,-6.25,2.35,2.75,4903,556,2018 Oct 22 2795.00 (SPXW1822V2795),34.50,+0.20,30.00,34.30,314,1460
2018 Oct 22 2800.00 (SPXW1822J2800),1.56,-4.74,1.50,1.70,5767,2178,2018 Oct 22 2800.00 (SPXW1822V2800),38.00,+6.00,34.00,38.50,563,4544
2018 Oct 22 2805.00 (SPXW1822J2805),1.05,-4.05,0.95,1.05,1781,1243,2018 Oct 22 2805.00 (SPXW1822V2805),32.80,-6.15,38.40,43.00,119,1850
2018 Oct 22 2810.00 (SPXW1822J2810),0.70,-3.40,0.55,0.70,1465,693,2018 Oct 22 2810.00 (SPXW1822V2810),36.75,-8.50,43.00,47.60,54,1059
2018 Oct 22 2815.00 (SPXW1822J2815),0.38,-2.82,0.30,0.50,1543,789,2018 Oct 22 2815.00 (SPXW1822V2815),44.71,-6.01,47.70,52.30,54,490
2018 Oct 22 2820.00 (SPXW1822J2820),0.30,-2.30,0.15,0.30,1700,394,2018 Oct 22 2820.00 (SPXW1822V2820),47.11,-8.11,52.60,57.20,64,2870
2018 Oct 22 2825.00 (SPXW1822J2825),0.13,-1.36,0.10,0.20,7716,3467,2018 Oct 22 2825.00 (SPXW1822V2825),54.40,-7.20,57.40,62.10,35,2076
2018 Oct 22 2830.00 (SPXW1822J2830),0.10,-1.30,0.05,0.20,1329,641,2018 Oct 22 2830.00 (SPXW1822V2830),56.99,-7.33,62.40,67.00,94,1292
2018 Oct 22 2835.00 (SPXW1822J2835),0.05,-1.10, ,0.10,911,643,2018 Oct 22 2835.00 (SPXW1822V2835),68.90,+1.60,67.30,72.00,62,1125
